step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
226,CASH_OUT,5164.3,C332,2023.02,2461.76,M332,13069.17,14608.53,0
277,TRANSFER,2542.4,C333,15845.01,9431.89,M333,9421.35,5757.82,0
609,CASH_IN,9405.97,C334,19228.63,12546.74,M334,2869.51,1111.25,0
284,DEBIT,9060.38,C335,8539.32,16974.74,M335,10156.06,13519.43,0
481,PAYMENT,5672.39,C336,10253.68,4597.39,M336,18135.79,12975.92,0
453,PAYMENT,3550.7,C337,2936.96,16346.93,M337,3188.83,16032.59,0
659,DEBIT,3817.66,C338,11020.63,4698.13,M338,13795.09,12322.12,0
516,CASH_OUT,4124.4,C339,2893.1,13535.33,M339,11877.19,3137.83,0
547,TRANSFER,7278.52,C340,12224.29,8613.47,M340,14971.71,17063.25,0
192,PAYMENT,4521.87,C341,18665.17,2293.62,M341,3012.01,12545.06,0
49,DEBIT,8568.73,C342,3913.97,14285.27,M342,18832.11,16152.19,0
512,DEBIT,9441.51,C343,15291.27,4355.25,M343,12419.33,15482.14,0
17,CASH_OUT,3366.1,C344,470.05,3532.47,M344,16941.42,5957.29,0
172,CASH_OUT,5611.34,C345,7509.94,7166.46,M345,4932.14,1491.06,0
220,CASH_IN,959.61,C346,2214.97,13065.8,M346,14788.26,3530.09,0
158,PAYMENT,2012.69,C347,7049.51,4679.93,M347,15620.61,1857.25,0
477,CASH_IN,4140.52,C348,3470.74,3673.23,M348,7948.71,4868.25,0
46,DEBIT,2069.97,C349,7466.1,199.07,M349,7679.07,9190.65,0
373,TRANSFER,8766.84,C350,8350.46,9432.86,M350,13155.93,18136.21,0
518,TRANSFER,1591.28,C351,6011.82,8572.91,M351,1868.15,17440.38,0
99,CASH_OUT,4562.05,C352,13132.44,4677.35,M352,14712.48,14372.0,0
37,TRANSFER,6060.94,C353,18377.04,1073.04,M353,857.74,482.25,0
280,TRANSFER,6921.72,C354,8011.91,8585.12,M354,3811.81,6827.78,0
349,TRANSFER,3836.86,C355,3846.86,15764.1,M355,13282.88,13646.97,0
497,DEBIT,8692.3,C356,5414.46,14305.64,M356,1966.47,2580.58,0
302,TRANSFER,5687.51,C357,17080.02,17215.9,M357,19436.84,16021.76,0
181,TRANSFER,4400.68,C358,11432.79,191.65,M358,17367.92,18291.47,0
607,TRANSFER,681.73,C359,9100.22,19328.39,M359,12526.05,7082.09,0
99,CASH_IN,4652.25,C360,2992.73,6828.25,M360,16381.15,14116.86,0
700,DEBIT,8209.15,C361,8994.55,19807.96,M361,17751.6,2964.08,0
116,CASH_OUT,6149.26,C362,5569.84,5052.39,M362,5189.51,13816.33,0
191,CASH_IN,8323.3,C363,18863.26,9430.73,M363,16988.23,429.11,0
253,PAYMENT,4945.18,C364,17681.4,7078.55,M364,3895.88,3015.43,0
161,DEBIT,1193.43,C365,1678.05,7115.21,M365,8266.85,14197.63,0
256,DEBIT,146.26,C366,10333.07,16845.64,M366,11165.19,14237.0,0
323,PAYMENT,3039.16,C367,4501.17,14928.38,M367,14277.82,12823.25,0
128,PAYMENT,6982.92,C368,8215.54,19843.03,M368,602.83,9547.28,0
18,PAYMENT,7904.7,C369,17536.96,12270.29,M369,5810.19,13498.16,0
735,CASH_OUT,2964.57,C370,10550.29,9265.13,M370,12170.38,15476.02,0
566,TRANSFER,4961.58,C371,6684.31,1801.48,M371,7147.37,19329.63,0
570,DEBIT,4216.98,C372,4157.77,19931.23,M372,15500.5,17772.82,0
323,TRANSFER,4111.12,C373,16006.5,11030.61,M373,13033.04,15890.68,1
686,TRANSFER,2321.17,C374,12490.36,14009.55,M374,4688.03,13895.15,0
626,PAYMENT,1372.35,C375,9361.31,8134.85,M375,2918.58,11483.11,0
288,CASH_OUT,1974.92,C376,4349.69,10954.31,M376,12580.94,2412.18,0
663,CASH_IN,562.77,C377,6684.93,18851.55,M377,9009.35,3311.14,0
639,CASH_OUT,1989.33,C378,19196.87,3328.39,M378,3379.14,16405.59,0
155,TRANSFER,101.92,C379,10401.8,5847.45,M379,6527.48,16066.26,0
490,CASH_OUT,6276.31,C380,8013.99,3041.19,M380,6060.93,12289.18,0
386,PAYMENT,3170.59,C381,10428.44,15844.32,M381,2162.64,8776.8,0
104,CASH_IN,9731.72,C382,15579.77,1240.91,M382,10938.18,520.65,0
393,PAYMENT,1945.23,C383,6802.18,1632.63,M383,15272.97,6543.54,0
246,CASH_IN,3464.83,C384,3574.12,5969.88,M384,11509.34,8412.79,0
176,TRANSFER,3584.83,C385,11698.72,10283.76,M385,16525.83,9716.33,0
39,CASH_IN,94.43,C386,13304.08,8125.5,M386,2551.37,18586.49,0
477,CASH_IN,8393.69,C387,14254.36,896.33,M387,8712.24,2174.19,0
682,CASH_IN,329.62,C388,17639.75,19149.83,M388,12188.3,10377.34,0
538,CASH_OUT,9402.4,C389,7423.48,19057.39,M389,13520.03,7358.45,0
408,CASH_OUT,8921.82,C390,1507.1,5587.13,M390,13915.73,19801.96,0
525,TRANSFER,5359.86,C391,19166.97,14630.51,M391,14579.31,17237.28,0
506,CASH_IN,5440.52,C392,8700.24,11571.51,M392,13028.6,8775.72,0
36,DEBIT,6541.24,C393,12465.15,4749.53,M393,1884.56,19993.91,0
685,TRANSFER,3876.63,C394,13326.11,5243.43,M394,13906.11,10281.26,0
20,CASH_IN,6475.75,C395,10930.27,9823.06,M395,14495.65,3342.36,0
321,CASH_IN,457.24,C396,4105.15,8384.74,M396,19869.6,11117.49,0
512,CASH_OUT,549.94,C397,15102.86,5824.59,M397,13867.25,4524.12,0
400,TRANSFER,4577.73,C398,16075.04,16150.23,M398,13736.61,12726.26,0
654,CASH_IN,5500.73,C399,11059.51,9629.26,M399,10296.27,18748.8,0
471,CASH_IN,8879.3,C400,9771.22,13096.96,M400,17358.46,15723.97,0
143,TRANSFER,1055.56,C401,2278.76,3785.47,M401,19936.7,5463.27,0
92,DEBIT,8228.25,C402,1679.03,10670.15,M402,15580.9,5937.17,0
354,TRANSFER,2108.37,C403,6791.3,6359.52,M403,12250.01,1385.76,0
727,TRANSFER,3946.9,C404,6216.92,10528.27,M404,1579.1,5717.36,0
51,DEBIT,3172.86,C405,19073.13,15616.52,M405,14534.78,1852.5,0
665,TRANSFER,4007.55,C406,15672.45,15378.26,M406,14171.23,9988.97,0
698,CASH_IN,1513.45,C407,13198.49,7084.41,M407,15511.36,14166.94,0
575,TRANSFER,5040.67,C408,10352.96,13885.54,M408,2491.11,15023.62,0
190,DEBIT,8018.41,C409,3347.35,18825.8,M409,13074.65,1190.58,0
125,PAYMENT,4420.92,C410,19569.13,12513.39,M410,5914.48,6799.12,0
150,TRANSFER,4911.23,C411,7500.81,2968.2,M411,15205.42,5763.44,0
314,CASH_OUT,8489.19,C412,2138.51,13594.17,M412,4807.48,2086.01,0
570,CASH_IN,7063.52,C413,9875.98,2098.09,M413,13679.57,7249.43,0
342,CASH_IN,4909.64,C414,17479.96,17442.21,M414,5899.86,5986.4,0
305,CASH_OUT,2584.38,C415,17745.82,10333.21,M415,179.89,12689.98,0
692,CASH_OUT,8850.42,C416,219.32,7702.81,M416,12667.16,17666.05,0
682,TRANSFER,5774.43,C417,17725.91,1140.13,M417,2265.38,9096.83,0
54,CASH_OUT,2219.26,C418,5429.68,7615.67,M418,13185.83,14933.3,0
444,PAYMENT,2698.51,C419,779.45,18064.13,M419,18512.19,2920.21,0
613,DEBIT,8033.3,C420,16955.81,419.66,M420,19384.92,17899.33,0
264,CASH_OUT,451.01,C421,17277.34,9492.96,M421,4718.46,3051.89,0
53,CASH_OUT,9921.0,C422,11924.62,18623.16,M422,16185.06,3842.02,0
572,PAYMENT,1312.21,C423,11488.68,7896.82,M423,7071.07,2129.28,0
620,CASH_IN,7962.72,C424,16262.41,8563.51,M424,18009.14,6193.59,0
5,CASH_IN,3953.81,C425,15726.19,11571.2,M425,15749.79,11048.21,0
103,TRANSFER,4927.24,C426,17802.11,9258.75,M426,1478.43,19759.88,0
196,PAYMENT,8807.7,C427,11054.95,3372.03,M427,8142.74,15867.36,0
350,DEBIT,4134.98,C428,19352.94,371.11,M428,6746.36,7608.72,0
47,DEBIT,5379.56,C429,19922.94,12196.23,M429,15703.62,11516.92,0
656,PAYMENT,502.5,C430,2330.89,18416.13,M430,8205.71,12466.16,0
269,DEBIT,33.45,C431,16990.88,2127.28,M431,13691.77,16454.54,0
370,CASH_IN,2455.55,C432,9996.45,4219.05,M432,12048.71,14729.04,0
636,DEBIT,6809.03,C433,7751.33,7404.59,M433,19512.77,11385.82,0
106,DEBIT,1221.44,C434,12261.45,16174.84,M434,18755.7,13383.66,0
670,PAYMENT,1146.48,C435,1119.31,5385.21,M435,8553.99,14918.35,0
659,PAYMENT,4115.5,C436,10129.22,17641.09,M436,14471.56,2662.88,0
657,DEBIT,6481.89,C437,17417.81,1099.16,M437,16589.2,4009.11,0
120,CASH_OUT,7123.6,C438,4269.23,18819.13,M438,17977.72,13771.69,0
604,PAYMENT,1792.72,C439,8527.8,11214.94,M439,1362.69,17008.51,0
58,TRANSFER,805.09,C440,18789.62,13175.55,M440,6041.58,8185.25,0
346,TRANSFER,9404.57,C441,8571.28,7353.79,M441,6404.6,19597.81,0
741,CASH_IN,2614.06,C442,7167.35,15639.89,M442,8688.92,4321.43,0
474,DEBIT,8534.93,C443,8810.73,3331.33,M443,3385.3,8333.99,0
117,CASH_OUT,8636.28,C444,10389.06,978.24,M444,9924.12,7570.46,0
127,CASH_IN,7727.5,C445,12639.83,7910.34,M445,13264.29,18605.92,0
393,DEBIT,1696.65,C446,16013.86,17073.91,M446,9947.28,5707.57,0
641,PAYMENT,8219.8,C447,9042.04,15098.54,M447,13315.86,9415.82,0
58,TRANSFER,7694.81,C448,16349.62,10343.12,M448,1328.83,3744.68,0
634,CASH_OUT,5971.26,C449,10674.41,11442.75,M449,17519.75,10425.32,0
513,TRANSFER,3378.65,C450,6769.61,2597.86,M450,18781.38,17148.08,0
96,PAYMENT,2632.46,C451,13159.02,16813.63,M451,12358.15,6080.79,0
638,DEBIT,1227.67,C452,14354.45,15739.19,M452,17627.82,16215.84,0
118,PAYMENT,5102.47,C453,11160.98,13129.41,M453,2628.92,18226.23,0
560,PAYMENT,5856.76,C454,1132.3,9323.82,M454,15948.98,1459.16,0
601,TRANSFER,3599.8,C455,3397.66,19289.19,M455,2382.96,15128.49,0
488,CASH_OUT,4758.84,C456,5705.95,17580.64,M456,8160.2,5106.87,0
237,PAYMENT,3641.51,C457,5652.51,12888.61,M457,6476.37,3506.55,0
272,TRANSFER,6413.65,C458,13468.42,7436.02,M458,11711.84,12022.45,0
189,CASH_OUT,9013.58,C459,366.97,12360.45,M459,6030.29,14112.05,0
704,DEBIT,1647.56,C460,15113.64,11508.82,M460,12746.27,7895.22,0
447,DEBIT,3820.27,C461,5306.85,7884.84,M461,7347.75,783.47,0
581,CASH_IN,1417.28,C462,6200.44,6133.48,M462,17215.81,18174.09,0
247,TRANSFER,6253.19,C463,10558.2,8140.22,M463,12677.68,14614.94,0
76,CASH_OUT,7291.42,C464,4318.51,11478.23,M464,4305.97,5433.34,0
154,PAYMENT,9319.81,C465,17689.43,8562.7,M465,6722.59,9937.28,0
656,DEBIT,2795.93,C466,1707.38,5271.49,M466,16948.42,555.86,0
435,CASH_OUT,9502.61,C467,8887.65,15219.27,M467,7729.59,6785.66,0
86,TRANSFER,641.99,C468,16988.45,10629.35,M468,10715.98,10450.7,0
697,CASH_IN,6034.11,C469,12316.88,1353.5,M469,12978.84,10344.47,0
285,DEBIT,580.76,C470,5846.59,7366.33,M470,6956.19,4163.7,0
220,CASH_OUT,8938.8,C471,8415.2,17698.27,M471,5879.57,15534.95,0
69,CASH_OUT,5302.79,C472,14133.89,15104.73,M472,9505.1,5977.24,0
47,CASH_OUT,6696.79,C473,19465.21,6464.94,M473,4297.62,11608.2,0
94,TRANSFER,8317.42,C474,17862.77,18763.66,M474,5684.21,5430.44,0
453,TRANSFER,1511.6,C475,6848.66,1532.06,M475,1241.57,8503.36,0
204,TRANSFER,395.53,C476,19963.96,19224.69,M476,6079.41,4150.29,0
218,PAYMENT,8790.02,C477,70.09,4914.1,M477,6414.08,12660.16,0
474,CASH_OUT,3156.18,C478,552.6,181.88,M478,19236.66,8511.69,0
432,DEBIT,1298.5,C479,16476.81,8676.16,M479,11794.58,322.35,0
341,TRANSFER,4689.93,C480,3989.25,7179.41,M480,15747.65,563.3,0
551,TRANSFER,5987.08,C481,1215.39,10781.78,M481,907.55,9422.69,1
612,CASH_OUT,319.4,C482,4742.96,15935.46,M482,2130.73,3664.52,0
289,TRANSFER,2756.21,C483,8522.0,16848.62,M483,16290.74,11700.84,0
254,PAYMENT,337.67,C484,14611.33,8024.6,M484,12470.99,8163.84,0
734,PAYMENT,4209.15,C485,12486.71,8596.91,M485,3819.64,13088.4,0
357,TRANSFER,8952.05,C486,4752.42,2963.55,M486,8095.91,19047.9,0
23,CASH_OUT,9826.7,C487,10065.41,950.95,M487,10773.45,10574.72,0
522,CASH_OUT,6374.11,C488,18524.28,12824.3,M488,16872.2,15747.57,0
100,CASH_OUT,1624.76,C489,16300.16,1288.75,M489,1208.24,15060.82,0
180,CASH_IN,9059.44,C490,6463.8,14676.6,M490,11934.45,18435.82,0
223,TRANSFER,5167.32,C491,19645.29,10781.8,M491,14340.72,4280.36,0
659,CASH_OUT,1545.96,C492,14172.41,3971.66,M492,19557.84,16546.54,0
442,PAYMENT,9218.05,C493,1248.99,10790.46,M493,16143.2,18110.41,0
608,DEBIT,7577.12,C494,703.21,3659.95,M494,5524.55,7855.26,0
325,DEBIT,7319.74,C495,3368.16,8774.74,M495,14191.58,6276.32,0
516,CASH_OUT,7094.72,C496,14557.12,15991.21,M496,15265.56,19040.72,0
16,DEBIT,2011.39,C497,3674.78,9238.39,M497,14594.71,12552.66,0
336,DEBIT,2117.96,C498,10229.74,2973.99,M498,16402.88,7613.53,0
258,CASH_IN,6886.05,C499,1865.2,14476.57,M499,18074.6,15836.55,0
497,PAYMENT,2205.03,C500,18417.72,3735.37,M500,1968.6,6089.48,0
160,PAYMENT,4392.33,C501,6879.21,14771.0,M501,2095.28,3528.15,0
475,CASH_IN,7822.2,C502,18162.64,9587.05,M502,15928.0,10879.39,0
664,CASH_IN,7841.69,C503,18897.51,9074.84,M503,5047.45,11324.24,0
690,DEBIT,4538.09,C504,122.57,17028.7,M504,1170.83,16514.93,0
675,TRANSFER,7923.98,C505,9282.7,14172.07,M505,8024.58,9140.55,0
380,DEBIT,8387.83,C506,493.12,658.22,M506,16397.54,16291.73,0
545,CASH_IN,6551.21,C507,18173.86,5923.49,M507,2531.3,6226.45,0
691,PAYMENT,2291.97,C508,10368.15,17418.41,M508,13436.84,11507.36,0
427,DEBIT,2747.38,C509,1498.88,366.52,M509,72.32,4169.46,0
613,TRANSFER,3155.26,C510,2205.53,10905.07,M510,2194.75,7708.92,0
268,DEBIT,1176.87,C511,7670.18,14556.51,M511,7017.01,17150.79,0
577,CASH_OUT,2738.86,C512,18804.68,12437.12,M512,1672.05,4319.76,0
417,DEBIT,2103.1,C513,13858.18,15210.64,M513,16918.03,16204.79,0
168,CASH_IN,4558.73,C514,17352.38,14513.84,M514,17281.41,5657.43,0
43,PAYMENT,9085.29,C515,7329.13,13840.61,M515,15111.41,689.79,0
556,PAYMENT,1053.76,C516,864.27,16430.8,M516,4849.59,2198.69,0
285,CASH_IN,7205.48,C517,19486.35,12913.81,M517,10464.94,14917.59,0
397,CASH_OUT,6875.96,C518,343.46,8048.37,M518,3683.77,5241.42,0
12,CASH_IN,966.58,C519,18953.03,9438.18,M519,5625.57,13082.91,0
607,DEBIT,9226.5,C520,7373.55,14334.5,M520,10320.11,13983.98,0
302,CASH_IN,5689.04,C521,201.81,17526.12,M521,14700.28,6902.37,0
253,CASH_IN,3643.62,C522,13783.14,5444.38,M522,1893.09,9498.38,0
499,CASH_OUT,7567.82,C523,19610.81,6841.54,M523,5933.93,8075.34,0
35,DEBIT,2581.08,C524,19312.51,18614.79,M524,18532.43,18946.98,0
727,TRANSFER,6938.16,C525,3218.74,11570.24,M525,8582.47,6398.98,0
90,TRANSFER,406.71,C526,3624.96,3579.24,M526,18777.39,3666.46,0
605,PAYMENT,8395.69,C527,11310.78,13273.9,M527,19828.01,7311.86,0
602,CASH_IN,4487.23,C528,12746.1,19815.24,M528,10533.2,13390.31,0
418,PAYMENT,6370.56,C529,14788.36,16469.07,M529,5760.88,13947.25,0
115,CASH_OUT,2220.17,C530,3621.01,14914.82,M530,15815.54,18481.15,0
617,TRANSFER,6773.97,C531,19180.14,4160.93,M531,3186.21,17635.09,0
196,CASH_IN,7724.68,C532,12774.79,17522.8,M532,5040.94,5766.41,0
501,CASH_OUT,4737.4,C533,16940.94,10515.78,M533,15697.6,9103.26,0
626,CASH_OUT,6181.09,C534,10801.31,17785.8,M534,8672.92,14945.38,0
493,CASH_IN,4568.7,C535,8285.54,6596.56,M535,4030.76,18330.75,0
75,CASH_OUT,8941.97,C536,19543.66,1241.02,M536,13022.51,6743.3,0
413,CASH_IN,4983.71,C537,11642.43,9519.52,M537,14655.24,8888.83,0
376,CASH_IN,8419.67,C538,17337.47,5396.75,M538,2501.42,17989.57,0
420,DEBIT,8015.51,C539,19065.85,14304.59,M539,5539.61,7169.68,0
729,PAYMENT,4110.94,C540,13507.09,19142.13,M540,4425.54,9610.26,0
277,CASH_OUT,2308.54,C541,10978.77,13819.48,M541,7597.09,18090.08,0
676,CASH_OUT,4066.76,C542,70.22,17738.68,M542,15268.9,16044.86,0
394,DEBIT,8263.91,C543,800.39,9060.48,M543,14274.16,4868.62,0
457,DEBIT,2284.05,C544,4017.02,15432.81,M544,13250.48,6495.9,0
192,DEBIT,5249.12,C545,3720.17,16860.87,M545,125.71,7059.17,0
739,TRANSFER,8062.91,C546,5095.18,14217.51,M546,2842.87,18254.77,0
689,TRANSFER,3541.24,C547,6098.69,10155.55,M547,4465.95,19978.67,0
99,TRANSFER,6425.67,C548,7201.31,12517.32,M548,5439.12,15480.09,0
548,CASH_IN,2463.86,C549,8410.75,14010.14,M549,2928.53,9686.53,0
96,CASH_OUT,1101.7,C550,1977.33,5061.69,M550,8206.31,203.48,0
664,PAYMENT,7945.9,C551,847.24,16191.59,M551,1503.61,13949.76,0
663,CASH_IN,998.7,C552,13478.89,19006.49,M552,15000.44,7787.22,0
190,CASH_OUT,2721.1,C553,10746.7,9304.79,M553,15754.42,12659.73,0
736,CASH_OUT,8552.54,C554,8882.88,14021.34,M554,11485.33,12133.88,0
37,DEBIT,3471.23,C555,12688.8,14740.52,M555,1794.1,9616.64,0
369,DEBIT,9730.72,C556,16553.59,13244.95,M556,17801.66,18887.75,0
695,CASH_IN,9797.55,C557,8553.86,10942.3,M557,19312.72,462.93,0
525,DEBIT,2690.08,C558,12822.39,17632.96,M558,4047.27,14242.65,0
279,CASH_OUT,419.37,C559,19071.44,8978.53,M559,14092.8,8196.8,0
217,DEBIT,7053.58,C560,16792.49,1222.06,M560,16838.77,14275.81,0
273,TRANSFER,4515.36,C561,8520.02,16891.13,M561,10796.87,13504.39,0
62,DEBIT,1016.52,C562,12894.34,13479.63,M562,6466.46,204.76,0
596,CASH_OUT,7078.15,C563,3541.42,16985.17,M563,9571.17,5706.77,0
729,CASH_IN,321.44,C564,11210.44,2770.95,M564,10245.38,3781.83,0
342,PAYMENT,8703.26,C565,19626.57,615.06,M565,8012.74,3339.73,0
397,DEBIT,1395.14,C566,10366.3,18687.49,M566,18596.85,14569.53,0
699,CASH_OUT,1281.85,C567,18552.77,2954.57,M567,14877.66,4791.03,0
19,PAYMENT,1764.97,C568,8146.7,16193.05,M568,4826.03,9494.75,0
177,PAYMENT,9603.06,C569,19976.9,16464.2,M569,11711.14,4939.78,0
612,TRANSFER,6934.76,C570,11584.4,14174.1,M570,13773.78,11604.68,0
396,PAYMENT,8015.7,C571,845.38,2625.24,M571,2803.13,14411.48,0
445,CASH_OUT,3982.37,C572,11735.1,13347.97,M572,7168.51,6621.49,0
233,CASH_OUT,3369.76,C573,5491.45,17781.73,M573,18110.97,12060.42,0
76,DEBIT,2352.5,C574,649.63,8510.63,M574,11343.46,16497.1,0
265,DEBIT,4811.67,C575,16417.07,8270.34,M575,4339.95,1884.49,0
455,DEBIT,5522.77,C576,5514.59,8857.17,M576,2455.7,14213.41,0
718,PAYMENT,6321.43,C577,15930.97,1645.44,M577,10364.54,6462.9,0
735,PAYMENT,2578.61,C578,5764.35,17840.51,M578,10953.71,2453.0,0
384,TRANSFER,9487.05,C579,3886.53,17383.66,M579,6688.29,10913.08,0
564,DEBIT,1705.89,C580,19478.71,19958.19,M580,12608.32,4525.25,0
506,CASH_IN,9656.88,C581,7232.91,11703.66,M581,1373.69,16427.24,0
367,TRANSFER,158.41,C582,12027.52,15023.83,M582,2902.79,857.92,0
144,CASH_IN,4816.45,C583,12199.63,4053.44,M583,10925.48,1973.06,0
69,PAYMENT,3340.34,C584,11209.47,13350.58,M584,1236.31,10419.92,0
99,TRANSFER,4496.74,C585,18293.91,12994.66,M585,17618.18,11778.84,0
396,TRANSFER,5710.94,C586,13488.82,18024.17,M586,2842.93,14597.73,0
25,CASH_OUT,4361.54,C587,8074.66,16615.85,M587,13478.4,5185.21,0
469,PAYMENT,4154.32,C588,17247.61,18769.33,M588,7824.07,16835.21,0
484,PAYMENT,7329.91,C589,3621.26,17376.67,M589,7995.75,19062.85,0
565,TRANSFER,6861.9,C590,10884.74,17373.88,M590,15297.79,9980.79,0
151,PAYMENT,8334.38,C591,19011.01,1274.47,M591,9989.24,15210.63,0
144,TRANSFER,2507.09,C592,12507.95,16919.24,M592,14513.11,10496.97,0
569,CASH_OUT,6099.19,C593,16339.37,12149.57,M593,10103.82,1389.34,0
39,TRANSFER,5856.1,C594,13071.21,7608.89,M594,11858.11,6522.23,0
109,PAYMENT,3703.68,C595,16787.42,1130.29,M595,15214.29,1749.73,0
693,PAYMENT,4865.71,C596,18889.76,13553.48,M596,12146.17,19777.58,0
42,TRANSFER,3144.68,C597,5458.43,6564.04,M597,12312.3,4580.52,0
186,TRANSFER,1427.03,C598,3393.22,9355.53,M598,15784.39,12718.01,0
398,TRANSFER,2145.87,C599,9679.82,13634.57,M599,18981.74,5686.9,0
223,DEBIT,1064.08,C600,14037.25,18235.49,M600,7534.32,13064.92,0
634,PAYMENT,6833.87,C601,4543.83,16508.74,M601,11542.34,4208.03,0
133,PAYMENT,6610.67,C602,82.03,9011.94,M602,1725.46,15705.4,0
163,DEBIT,9506.56,C603,6858.7,7755.66,M603,7176.08,2216.23,0
215,TRANSFER,7299.49,C604,19377.19,4795.59,M604,8240.98,17903.01,0
733,CASH_OUT,529.94,C605,13899.35,7448.54,M605,16704.75,16808.43,0
235,TRANSFER,8843.61,C606,8026.51,2220.93,M606,10267.85,13576.15,0
658,TRANSFER,8628.12,C607,3851.52,19422.11,M607,14621.33,1348.29,1
588,DEBIT,4438.77,C608,7121.79,11478.35,M608,380.15,4171.38,0
9,PAYMENT,5862.77,C609,3396.79,2556.12,M609,9289.85,17187.23,0
74,TRANSFER,9761.02,C610,2126.12,7056.12,M610,18026.35,2439.49,0
492,PAYMENT,5327.72,C611,18134.85,10940.78,M611,4486.28,3118.64,0
253,CASH_IN,9054.17,C612,19953.01,10657.71,M612,630.44,10880.07,0
230,PAYMENT,839.56,C613,3282.29,710.07,M613,8668.17,5483.55,0
519,CASH_OUT,1918.61,C614,1090.45,19016.82,M614,14088.64,4441.51,0
174,CASH_OUT,4413.14,C615,6594.62,5507.51,M615,9089.27,11516.27,0
653,TRANSFER,5851.72,C616,9233.18,323.69,M616,9199.57,7451.53,0
168,PAYMENT,8164.12,C617,4096.42,1528.88,M617,13396.1,2811.2,0
170,TRANSFER,9882.74,C618,6028.5,11603.9,M618,5087.78,10697.08,0
393,DEBIT,3894.63,C619,4017.41,2755.71,M619,15037.8,7740.25,0
634,CASH_OUT,483.68,C620,15485.21,834.5,M620,3062.27,14690.34,0
194,TRANSFER,8013.7,C621,14251.56,7592.53,M621,7915.01,2055.11,0
517,DEBIT,6047.76,C622,12699.03,12455.22,M622,13120.16,12412.26,0
29,TRANSFER,1993.44,C623,7744.36,2236.8,M623,16567.38,8729.87,0
165,PAYMENT,4953.34,C624,18180.82,6266.56,M624,15830.62,8121.24,0
422,PAYMENT,7425.68,C625,19390.65,8355.21,M625,14433.71,4645.75,0
339,PAYMENT,7706.41,C626,3472.79,3189.2,M626,7181.93,608.52,0
648,PAYMENT,5001.19,C627,4460.25,10121.48,M627,2446.09,16953.78,0
496,CASH_IN,3059.09,C628,10512.62,1704.28,M628,4336.68,6528.2,0
365,DEBIT,9737.69,C629,1825.01,930.37,M629,17296.68,13621.82,0
342,DEBIT,6636.99,C630,8728.97,10396.71,M630,17146.63,18951.75,1
500,PAYMENT,4088.29,C631,11635.83,4957.94,M631,19031.22,11299.81,0
657,CASH_IN,2811.83,C632,10441.47,1907.48,M632,1519.77,7942.94,0
511,PAYMENT,7313.72,C633,6618.17,8478.25,M633,10736.18,5365.47,0
327,CASH_IN,2429.41,C634,10848.92,18302.81,M634,12973.66,18680.88,0
217,PAYMENT,1725.38,C635,19176.02,14483.85,M635,14213.15,13641.54,0
301,CASH_OUT,5303.04,C636,4120.35,16312.32,M636,12877.26,13305.63,0
132,CASH_OUT,2906.97,C637,13096.63,17438.28,M637,15400.23,8523.17,0
70,TRANSFER,6292.76,C638,867.93,19452.55,M638,7189.43,16900.97,0
252,PAYMENT,1188.21,C639,1328.33,15264.93,M639,3588.66,14273.44,0
415,DEBIT,6552.86,C640,11036.56,12168.16,M640,4091.67,5663.67,0
445,TRANSFER,2840.13,C641,2098.78,7308.52,M641,239.57,11991.57,0
182,CASH_OUT,12.43,C642,446.94,3632.86,M642,7006.44,8603.88,0
167,PAYMENT,1278.09,C643,3430.26,13733.2,M643,1834.88,131.8,0
91,TRANSFER,9336.82,C644,11296.98,19899.0,M644,6429.77,16152.47,0
714,PAYMENT,8674.87,C645,14066.82,9347.17,M645,12564.2,2456.61,0
531,CASH_OUT,2343.75,C646,4049.57,14473.59,M646,17889.56,10199.09,0
39,TRANSFER,7785.94,C647,13365.19,9901.85,M647,16792.11,6724.52,0
126,CASH_OUT,6089.63,C648,3649.53,8638.67,M648,5053.48,6841.78,0
451,CASH_IN,9709.34,C649,12269.15,8206.11,M649,2681.66,9547.3,0
173,CASH_OUT,3742.32,C650,8239.19,10092.49,M650,3861.45,19940.46,0
653,PAYMENT,6817.79,C651,13075.99,7337.91,M651,19419.73,8167.59,0
220,DEBIT,644.72,C652,19901.06,14975.47,M652,10989.49,3646.58,0
638,CASH_OUT,3968.51,C653,18756.34,17485.44,M653,3650.04,12272.13,0
58,DEBIT,9638.54,C654,85.64,17657.71,M654,16814.92,4725.75,0
660,CASH_IN,5394.42,C655,17708.78,4553.97,M655,7903.82,2110.98,0
476,TRANSFER,2885.92,C656,1329.82,17918.18,M656,17984.44,1003.48,0
456,TRANSFER,1211.51,C657,19060.93,6831.02,M657,5213.54,457.63,0
361,DEBIT,7038.25,C658,5636.51,6186.15,M658,7864.44,8623.29,0
1,TRANSFER,6452.11,C659,7640.7,14535.12,M659,10098.96,8534.52,0
387,CASH_OUT,3745.65,C660,1832.76,6093.93,M660,17852.31,3710.91,0
348,DEBIT,9509.9,C661,2245.46,1059.33,M661,17375.15,15680.38,0
190,PAYMENT,231.81,C662,14534.81,7472.36,M662,11487.1,2585.41,0
505,CASH_OUT,3044.2,C663,18886.64,14429.31,M663,4435.51,18306.34,0
191,CASH_OUT,9211.48,C664,12214.97,6539.17,M664,8067.14,11751.52,0
508,CASH_OUT,3216.15,C665,14317.0,12591.18,M665,19512.66,552.33,0
